Tran	Lengthdiff	Power	Temp	Sag
tWRZ_2_PRJ	0.0366718049862698	6389000	10.3081629172492	0.309244887517477
tPRJ_2_MIJ	2.99594834984873e-05	81000	0.00842138085957504	0.000252641425787251
tMIJ_2_POH	0.000479318795356676	469000	0.134732834493521	0.00404198503480564
tPOH_2_KOT	0.00952230512388041	469000	2.63958561992479	0.0791875685977437
tKOT_2_ZWA	0.0245508860395773	9878000	6.80551241568581	0.204165372470574
tZWA_2_SKC	0.0335899523471426	11519000	9.31114410176956	0.279334323053087
tSKC_2_KNC	0.0350042558563928	9579000	9.86507788416863	0.295952336525059
tKNC_2_JLK	0.0155635010223989	6402000	4.3861852217752	0.131585556653256
